event_id,title,closed,is_active,source_count,sources,season_label,lon,lat,obs_date,magnitude_value,magnitude_unit,first_obs,duration_days,season_name
EONET_13288,"Holly Springs IU 131 2  134 1 RX Wildfire, Yalobusha, Mississippi",,True,1,IRWIN,0,-89.8031,33.9393,2025-04-14 11:52:00+00:00,1236.0,acres,2025-04-14 11:52:00+00:00,,2024_2025
EONET_13247,"Double S Middle RX Wildfire, Thomas, Nebraska",,True,1,IRWIN,0,-100.359867,41.793133,2025-04-14 11:34:00+00:00,1300.0,acres,2025-04-14 11:34:00+00:00,,2024_2025
EONET_13285,"RX WINN C-12-19 Wildfire, Natchitoches, Louisiana",,True,1,IRWIN,0,-92.932778,32.106667,2025-04-14 11:03:00+00:00,2541.0,acres,2025-04-14 11:03:00+00:00,,2024_2025
EONET_13278,"Chickasawhay CPT 375 376 RX Wildfire, Wayne, Mississippi",,True,1,IRWIN,0,-88.941389,31.519722,2025-04-14 10:07:00+00:00,1225.0,acres,2025-04-14 10:07:00+00:00,,2024_2025
EONET_13287,"SHNF C 70/72 RX Wildfire, Walker, Texas",,True,1,IRWIN,0,-95.4,30.666667,2025-04-14 09:38:00+00:00,2678.0,acres,2025-04-14 09:38:00+00:00,,2024_2025
EONET_13279,"rx-Kincaid Spring Wildfire, Waukesha, Wisconsin",,True,1,IRWIN,0,-88.5287624,43.0023488,2025-04-14 09:31:00+00:00,517.9,acres,2025-04-14 09:31:00+00:00,,2024_2025
EONET_13281,"RX Stob Gap 12 Alexander Mtn 5 Wildfire, Franklin, Arkansas",,True,1,IRWIN,0,-93.9493,35.6928,2025-04-14 08:44:00+00:00,2259.0,acres,2025-04-14 08:44:00+00:00,,2024_2025
EONET_13282,"RX N Bee Rough Wildfire, McCurtain, Oklahoma",,True,1,IRWIN,0,-94.705967,34.254,2025-04-14 08:42:00+00:00,1900.0,acres,2025-04-14 08:42:00+00:00,,2024_2025
EONET_13268,"RX Beech Creek C4 C5 C6 Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.815278,34.483611,2025-04-14 08:26:00+00:00,4396.0,acres,2025-04-14 08:26:00+00:00,,2024_2025
EONET_13280,"RX Wildcat cr/ Barnhart West Wildfire, Yell, Arkansas",,True,1,IRWIN,0,-93.435167,34.897222,2025-04-14 08:12:00+00:00,4216.0,acres,2025-04-14 08:12:00+00:00,,2024_2025
EONET_13276,"South 19th RX Wildfire, Coffey, Kansas",,True,1,IRWIN,0,-95.935554,38.30984,2025-04-13 20:17:00+00:00,840.0,acres,2025-04-13 20:17:00+00:00,,2024_2025
EONET_13275,"Ceder River Fire Wildfire, Adams, North Dakota",,True,1,IRWIN,0,-102.2683333,46.0130556,2025-04-13 16:56:00+00:00,8730.0,acres,2025-04-13 16:56:00+00:00,,2024_2025
EONET_13283,"rx-78 Wildfire, Burnett, Wisconsin",,True,1,IRWIN,0,-92.6214841,45.8719037,2025-04-13 15:27:00+00:00,1268.0,acres,2025-04-13 15:27:00+00:00,,2024_2025
EONET_13290,"Hwy 14 Wildfire, Sheridan, North Dakota",2025-04-14 00:00:00+00:00,False,1,IRWIN,0,-100.254,47.357,2025-04-13 14:57:00+00:00,3500.0,acres,2025-04-13 14:57:00+00:00,0.3770833333333333,2024_2025
EONET_13289,"Potato Hill Wildfire, Emmons, North Dakota",2025-04-14 00:00:00+00:00,False,1,IRWIN,0,-100.46,46.632,2025-04-13 14:54:00+00:00,3000.0,acres,2025-04-13 14:54:00+00:00,0.37916666666666665,2024_2025
EONET_13286,"Wiregrass RX Wildfire, Clay, Alabama",,True,1,IRWIN,0,-86.170833,33.177222,2025-04-13 13:37:00+00:00,919.0,acres,2025-04-13 13:37:00+00:00,,2024_2025
EONET_13291,"Halifax Wildfire, Wabaunsee, Kansas",2025-04-10 00:00:00+00:00,False,1,IRWIN,0,-96.209,38.913,2025-04-13 08:49:00+00:00,1200.0,acres,2025-04-13 08:49:00+00:00,-3.3673611111111112,2024_2025
EONET_13237,"HAOE LEAD Wildfire, Graham, North Carolina",,True,1,IRWIN,0,-83.940333,35.376467,2025-04-12 20:37:00+00:00,800.0,acres,2025-04-12 20:37:00+00:00,,2024_2025
EONET_13240,"Juniper Swamp Wildfire, Liberty, Florida",,True,1,IRWIN,0,-84.9662,30.296333,2025-04-12 19:23:00+00:00,1000.0,acres,2025-04-12 19:23:00+00:00,,2024_2025
EONET_13212,Wildfire in Russian Federation 1023674,,True,1,GDACS,0,114.08487536948236,52.85876699802186,2025-04-12 19:00:00+00:00,,,2025-04-12 19:00:00+00:00,,2024_2025
EONET_13220,Wildfire in Russian Federation 1023680,,True,1,GDACS,0,112.85675631492883,54.09133382574459,2025-04-12 19:00:00+00:00,,,2025-04-12 19:00:00+00:00,,2024_2025
EONET_13227,Wildfire in Australia 1023687,,True,1,GDACS,0,140.38448354962398,-21.127638641666138,2025-04-12 19:00:00+00:00,,,2025-04-12 19:00:00+00:00,,2024_2025
EONET_13333,Wildfire in Russian Federation 1023688,,True,1,GDACS,0,116.44584197002939,53.55760581332528,2025-04-12 19:00:00+00:00,,,2025-04-12 19:00:00+00:00,,2024_2025
EONET_13336,Wildfire in Russian Federation 1023691,,True,1,GDACS,0,114.36429378830864,52.32867033977128,2025-04-12 19:00:00+00:00,,,2025-04-12 19:00:00+00:00,,2024_2025
EONET_13293,"Paur Fire Wildfire, Grand Forks, North Dakota",,True,1,IRWIN,0,-97.427717,48.063989,2025-04-12 16:03:00+00:00,1800.0,acres,2025-04-12 16:03:00+00:00,,2024_2025
EONET_13295,"Maumee RX Wildfire, Jackson, Indiana",,True,1,IRWIN,0,-86.2852,39.0001,2025-04-12 15:17:00+00:00,1793.0,acres,2025-04-12 15:17:00+00:00,,2024_2025
EONET_13298,"Homochitto BB18 South Sub 3 Rx Wildfire, Franklin, Mississippi",,True,1,IRWIN,0,-90.88,31.396,2025-04-12 12:55:00+00:00,518.0,acres,2025-04-12 12:55:00+00:00,,2024_2025
EONET_13297,"Holly Springs IU 113 1 RX Wildfire, Lafayette, Mississippi",,True,1,IRWIN,0,-89.3648,34.3892,2025-04-12 09:37:00+00:00,1156.0,acres,2025-04-12 09:37:00+00:00,,2024_2025
EONET_13294,"SHNF COMP 25 26 RX Wildfire, Walker, Texas",,True,1,IRWIN,0,-95.651967,30.57545,2025-04-12 09:26:00+00:00,1994.0,acres,2025-04-12 09:26:00+00:00,,2024_2025
EONET_13296,"Chickasawhay CPT 352 RX Wildfire, Jones, Mississippi",,True,1,IRWIN,0,-88.9828,31.511,2025-04-12 09:04:00+00:00,1149.0,acres,2025-04-12 09:04:00+00:00,,2024_2025
EONET_13208,Wildfire in Chad 1023669,,True,1,GDACS,0,19.809023388189026,14.983530731412626,2025-04-11 19:00:00+00:00,,,2025-04-11 19:00:00+00:00,,2024_2025
EONET_13213,Wildfire in Russian Federation 1023675,,True,1,GDACS,0,114.90851611457028,52.92164678793293,2025-04-11 19:00:00+00:00,,,2025-04-11 19:00:00+00:00,,2024_2025
EONET_13222,Wildfire in Sudan 1023682,,True,1,GDACS,0,32.80721927861062,8.811654251129951,2025-04-11 19:00:00+00:00,,,2025-04-11 19:00:00+00:00,,2024_2025
EONET_13303,"Rx San Jacinto 2077 Wildfire, San Jacinto, Texas",,True,1,IRWIN,0,-95.285,30.83055556,2025-04-11 18:37:00+00:00,502.0,acres,2025-04-11 18:37:00+00:00,,2024_2025
EONET_13228,"Buffalo Wildfire, Dewey, South Dakota",,True,1,IRWIN,0,-100.4047222,45.09388889,2025-04-11 17:43:00+00:00,611.0,acres,2025-04-11 17:43:00+00:00,,2024_2025
EONET_13415,"SPA RX - ELK DROP Wildfire, Stevens, Washington",,True,1,IRWIN,0,-118.112957,47.911486,2025-04-11 13:58:00+00:00,538.0,acres,2025-04-11 13:58:00+00:00,,2024_2025
EONET_13299,"RX Ross Creek East Wildfire, Scott, Arkansas",,True,1,IRWIN,0,-94.112458,34.818835,2025-04-11 11:36:00+00:00,3017.0,acres,2025-04-11 11:36:00+00:00,,2024_2025
EONET_13438,"San Pitch RX Wildfire, Sanpete, Utah",,True,1,IRWIN,0,-111.748036,39.359275,2025-04-11 11:11:00+00:00,1068.0,acres,2025-04-11 11:11:00+00:00,,2024_2025
EONET_13307,"Homochitto BB 18 South Sub 2 3  RX Wildfire, Franklin, Mississippi",,True,1,IRWIN,0,-90.872,31.382,2025-04-11 10:07:00+00:00,820.0,acres,2025-04-11 10:07:00+00:00,,2024_2025
EONET_13262,"Compartment 30 RX Wildfire, Bibb, Alabama",,True,1,IRWIN,0,-87.362417,32.950182,2025-04-11 10:02:00+00:00,1940.0,acres,2025-04-11 10:02:00+00:00,,2024_2025
EONET_13300,"RX Eastern 1 S &amp; Camp Clearfork Wildfire, Garland, Arkansas",,True,1,IRWIN,0,-93.354167,34.514444,2025-04-11 09:56:00+00:00,1208.0,acres,2025-04-11 09:56:00+00:00,,2024_2025
EONET_13301,"RX Walnut 12 Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.408333,34.518889,2025-04-11 09:47:00+00:00,778.0,acres,2025-04-11 09:47:00+00:00,,2024_2025
EONET_13311,"DCNF C. 39 RX Wildfire, Houston, Texas",,True,1,IRWIN,0,-95.271846,31.31223,2025-04-11 09:42:00+00:00,2000.0,acres,2025-04-11 09:42:00+00:00,,2024_2025
EONET_13308,"RX CALV C-253-254-259 Wildfire, Vernon, Louisiana",,True,1,IRWIN,0,-93.153167,31.02545,2025-04-11 09:09:00+00:00,2524.0,acres,2025-04-11 09:09:00+00:00,,2024_2025
EONET_13292,"rx-Pierce-Jacobson Flowage Wildfire, Walworth, Wisconsin",,True,1,IRWIN,0,-88.6118306,42.7127671,2025-04-11 09:07:00+00:00,626.0,acres,2025-04-11 09:07:00+00:00,,2024_2025
EONET_13302,"RX Rock Creek Wildfire, Van Buren, Arkansas",,True,1,IRWIN,0,-92.800228,35.463975,2025-04-11 09:02:00+00:00,975.0,acres,2025-04-11 09:02:00+00:00,,2024_2025
EONET_13304,"RX Whiskey Springs North Wildfire, Crawford, Arkansas",,True,1,IRWIN,0,-94.3625,35.7446,2025-04-11 08:36:00+00:00,1459.0,acres,2025-04-11 08:36:00+00:00,,2024_2025
EONET_13305,"RX Bee Knob Wildfire, Yell, Arkansas",,True,1,IRWIN,0,-93.68,34.823056,2025-04-11 08:35:00+00:00,1383.0,acres,2025-04-11 08:35:00+00:00,,2024_2025
EONET_13309,"Fishing Bay Wildfire, Dorchester, Maryland",,True,1,IRWIN,0,-75.98023,38.308702,2025-04-11 07:46:00+00:00,1700.0,acres,2025-04-11 07:46:00+00:00,,2024_2025
EONET_13310,"Guinea Island Wildfire, Dorchester, Maryland",,True,1,IRWIN,0,-75.990457,38.379849,2025-04-11 07:43:00+00:00,1673.0,acres,2025-04-11 07:43:00+00:00,,2024_2025
EONET_13314,"Continental Flare Fire Wildfire, McKenzie, North Dakota",,True,1,IRWIN,0,-103.29019,47.877953,2025-04-10 19:35:00+00:00,2250.0,acres,2025-04-10 19:35:00+00:00,,2024_2025
EONET_13209,Wildfire in Australia 1023670,,True,1,GDACS,0,122.94855245035775,-22.880015040317137,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13214,Wildfire in Russian Federation 1023676,,True,1,GDACS,0,114.87591523782723,52.7984983333058,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13221,Wildfire in Russian Federation 1023681,,True,1,GDACS,0,112.13206405044205,52.71342233651401,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13223,Wildfire in Russian Federation 1023683,,True,1,GDACS,0,117.81550913150488,53.149974318272875,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13337,Wildfire in Russian Federation 1023692,,True,1,GDACS,0,115.6872645343833,52.950340832469216,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13338,Wildfire in Russian Federation 1023693,,True,1,GDACS,0,115.64671708494694,53.099330249283696,2025-04-10 19:00:00+00:00,,,2025-04-10 19:00:00+00:00,,2024_2025
EONET_13263,"Cedar River Wildfire, Adams, North Dakota",2025-04-15 00:00:00+00:00,False,1,IRWIN,0,-102.163,46.1366,2025-04-10 17:50:00+00:00,8960.0,acres,2025-04-10 17:50:00+00:00,4.256944444444445,2024_2025
EONET_13272,"rx-80 Wildfire, Burnett, Wisconsin",,True,1,IRWIN,0,-92.6207464,45.8902911,2025-04-10 12:35:00+00:00,532.6,acres,2025-04-10 12:35:00+00:00,,2024_2025
EONET_13325,"RX Little Creek Wildfire, Franklin, Arkansas",,True,1,IRWIN,0,-94.0267,35.608,2025-04-10 11:31:00+00:00,1241.0,acres,2025-04-10 11:31:00+00:00,,2024_2025
EONET_13321,"Tombigbee IU 40s RX Wildfire, Choctaw, Mississippi",,True,1,IRWIN,0,-89.1026,33.2916,2025-04-10 10:34:00+00:00,1600.0,acres,2025-04-10 10:34:00+00:00,,2024_2025
EONET_13313,"RX CAT C-13-14 Wildfire, Grant, Louisiana",,True,1,IRWIN,0,-92.563586,31.715663,2025-04-10 09:50:00+00:00,2129.0,acres,2025-04-10 09:50:00+00:00,,2024_2025
EONET_13277,"Compartment 21 RX Wildfire, Hale, Alabama",,True,1,IRWIN,0,-87.489495,32.968973,2025-04-10 09:41:00+00:00,1080.0,acres,2025-04-10 09:41:00+00:00,,2024_2025
EONET_13315,"RX Smokey Hollow 1 &amp; Smokey Hollow 1 West Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.63,34.4725,2025-04-10 09:26:00+00:00,2211.0,acres,2025-04-10 09:26:00+00:00,,2024_2025
EONET_13312,"SNF Curry Creek E. C. 120 RX Wildfire, Sabine, Texas",,True,1,IRWIN,0,-93.914,31.219667,2025-04-10 09:24:00+00:00,1312.0,acres,2025-04-10 09:24:00+00:00,,2024_2025
EONET_13320,"RX Alamo 20 Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.437222,34.485,2025-04-10 09:23:00+00:00,1584.0,acres,2025-04-10 09:23:00+00:00,,2024_2025
EONET_13323,"Homochitto BB 31 Sub 2 RX Wildfire, Amite, Mississippi",,True,1,IRWIN,0,-91.024,31.309,2025-04-10 09:16:00+00:00,504.0,acres,2025-04-10 09:16:00+00:00,,2024_2025
EONET_13319,"Chickasawhay CPT 374 376 RX Wildfire, Wayne, Mississippi",,True,1,IRWIN,0,-88.9256,31.5518,2025-04-10 09:12:00+00:00,1690.0,acres,2025-04-10 09:12:00+00:00,,2024_2025
EONET_13318,"RX Wildcat West /  Norris Wildfire, Yell, Arkansas",,True,1,IRWIN,0,-93.527583,34.8665,2025-04-10 09:08:00+00:00,2789.0,acres,2025-04-10 09:08:00+00:00,,2024_2025
EONET_13324,"RX CALV C-256 E Wildfire, Vernon, Louisiana",,True,1,IRWIN,0,-93.185517,31.019883,2025-04-10 09:08:00+00:00,690.0,acres,2025-04-10 09:08:00+00:00,,2024_2025
EONET_13316,"RX Pilot/Round Mountain Wildfire, Scott, Arkansas",,True,1,IRWIN,0,-94.072071,34.793871,2025-04-10 09:03:00+00:00,5084.0,acres,2025-04-10 09:03:00+00:00,,2024_2025
EONET_13317,"RX Speck Hollow Wildfire, Polk, Arkansas",,True,1,IRWIN,0,-94.245833,34.428333,2025-04-10 09:00:00+00:00,867.0,acres,2025-04-10 09:00:00+00:00,,2024_2025
EONET_13306,"APQ Rec Area 7 RX 0410 Wildfire, Polk, Florida",,True,1,IRWIN,0,-81.280632,27.645975,2025-04-10 08:28:00+00:00,955.0,acres,2025-04-10 08:28:00+00:00,,2024_2025
EONET_13243,"Dugdale Wildfire, Polk, Minnesota",,True,1,IRWIN,0,-96.276928,47.694694,2025-04-09 19:06:00+00:00,3744.0,acres,2025-04-09 19:06:00+00:00,,2024_2025
EONET_13215,Wildfire in Russian Federation 1023672,,True,1,GDACS,0,114.97196961601601,52.491306777350324,2025-04-09 19:00:00+00:00,,,2025-04-09 19:00:00+00:00,,2024_2025
EONET_13216,Wildfire in Russian Federation 1023677,,True,1,GDACS,0,114.95791774075086,52.72668761932433,2025-04-09 19:00:00+00:00,,,2025-04-09 19:00:00+00:00,,2024_2025
EONET_13217,Wildfire in Russian Federation 1023678,,True,1,GDACS,0,115.13753029199178,52.790086923128584,2025-04-09 19:00:00+00:00,,,2025-04-09 19:00:00+00:00,,2024_2025
EONET_13334,Wildfire in Russian Federation 1023689,,True,1,GDACS,0,115.84837614880095,52.99781396892192,2025-04-09 19:00:00+00:00,,,2025-04-09 19:00:00+00:00,,2024_2025
EONET_13339,Wildfire in Mexico 1023694,,True,1,GDACS,0,-106.2514045928239,24.149399752201216,2025-04-09 19:00:00+00:00,,,2025-04-09 19:00:00+00:00,,2024_2025
EONET_13174,"East Kennedy Creek Wildfire, Coffey, Kansas",,True,1,IRWIN,0,-95.821678,38.284253,2025-04-09 12:20:00+00:00,960.0,acres,2025-04-09 12:20:00+00:00,,2024_2025
EONET_13248,"Salina Canyon East Rx Wildfire, Sevier, Utah",,True,1,IRWIN,0,-111.438133,38.840033,2025-04-09 12:09:00+00:00,2110.0,acres,2025-04-09 12:09:00+00:00,,2024_2025
EONET_13327,"RX Buffalo East Wildfire, Scott, Arkansas",,True,1,IRWIN,0,-94.072071,34.793871,2025-04-09 10:45:00+00:00,1121.0,acres,2025-04-09 10:45:00+00:00,,2024_2025
EONET_13329,"HollySprings IU 51 Sub 1 RX Wildfire, Benton, Mississippi",,True,1,IRWIN,0,-89.1319,34.6799,2025-04-09 10:37:00+00:00,1196.0,acres,2025-04-09 10:37:00+00:00,,2024_2025
EONET_13402,"RX Liberty 1/2 Wildfire, Logan, Arkansas",,True,1,IRWIN,0,-93.5204,35.2178,2025-04-09 10:32:00+00:00,1596.0,acres,2025-04-09 10:32:00+00:00,,2024_2025
EONET_13176,"SHNF C. 09 RX Wildfire, Liberty, Texas",,True,1,IRWIN,0,-95.0,30.0,2025-04-09 10:30:00+00:00,1290.0,acres,2025-04-09 10:30:00+00:00,,2024_2025
EONET_13331,"Homochitto BB 29 Sub 2 3 RX Wildfire, Amite, Mississippi",,True,1,IRWIN,0,-90.982,31.266,2025-04-09 10:08:00+00:00,785.0,acres,2025-04-09 10:08:00+00:00,,2024_2025
EONET_13326,"Unit 25B RX Wildfire, Sherburne, Minnesota",,True,1,IRWIN,0,-93.694633,45.471467,2025-04-09 09:50:00+00:00,554.0,acres,2025-04-09 09:50:00+00:00,,2024_2025
EONET_13322,"RX LSF 12 LSF 13 South Mount Ida 17 19 Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.586667,34.6025,2025-04-09 09:15:00+00:00,2838.0,acres,2025-04-09 09:15:00+00:00,,2024_2025
EONET_13328,"RX HWY 27 Divide &amp; Little Fir Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.566389,34.596389,2025-04-09 09:13:00+00:00,832.0,acres,2025-04-09 09:13:00+00:00,,2024_2025
EONET_13330,"Bienville CPT 19 21 RX Wildfire, Scott, Mississippi",,True,1,IRWIN,0,-89.5998,32.4388,2025-04-09 08:44:00+00:00,1628.0,acres,2025-04-09 08:44:00+00:00,,2024_2025
EONET_13412,"Hone Quarry Rx Wildfire, Rockingham, Virginia",,True,1,IRWIN,0,-79.197467,38.478033,2025-04-09 07:49:00+00:00,1632.0,acres,2025-04-09 07:49:00+00:00,,2024_2025
EONET_13421,"DTAW Oklahoma Rx Wildfire, Southeast Fairbanks, Alaska",,True,1,IRWIN,0,-146.3023,64.00716,2025-04-08 19:17:00+00:00,15000.0,acres,2025-04-08 19:17:00+00:00,,2024_2025
EONET_13204,Wildfire in Australia 1023668,,True,1,GDACS,0,150.7816781421846,-27.82695393499989,2025-04-08 19:00:00+00:00,,,2025-04-08 19:00:00+00:00,,2024_2025
EONET_13218,Wildfire in Russian Federation 1023679,,True,1,GDACS,0,114.74266010781862,52.70194991037984,2025-04-08 19:00:00+00:00,,,2025-04-08 19:00:00+00:00,,2024_2025
EONET_13406,"DTAE Jarvis Rx Wildfire, Southeast Fairbanks, Alaska",,True,1,IRWIN,0,-145.6726,63.98684,2025-04-08 18:54:00+00:00,1339.7,acres,2025-04-08 18:54:00+00:00,,2024_2025
EONET_13431,"DTAE Bolio Rx Wildfire, Southeast Fairbanks, Alaska",,True,1,IRWIN,0,-145.9018,63.86224,2025-04-08 18:49:00+00:00,2075.0,acres,2025-04-08 18:49:00+00:00,,2024_2025
EONET_13178,"Oil Well Rd Fire Wildfire, Conecuh, Alabama",,True,1,IRWIN,0,-86.87,31.325,2025-04-08 18:04:00+00:00,640.0,acres,2025-04-08 18:04:00+00:00,,2024_2025
EONET_13173,"Chester Dry Hole Rx Wildfire, Lyman, South Dakota",,True,1,IRWIN,0,-100.3325,44.0295,2025-04-08 10:58:00+00:00,502.0,acres,2025-04-08 10:58:00+00:00,,2024_2025
EONET_13171,Wildfire in Australia 1023665,,True,1,GDACS,0,126.2624324416444,-18.313152950049247,2025-04-07 19:00:00+00:00,,,2025-04-07 19:00:00+00:00,,2024_2025
EONET_13205,Wildfire in Australia 1023666,,True,1,GDACS,0,128.00600287941901,-17.876326107999237,2025-04-07 19:00:00+00:00,,,2025-04-07 19:00:00+00:00,,2024_2025
EONET_13210,Wildfire in Russian Federation 1023671,,True,1,GDACS,0,115.3353324532225,52.92842706034211,2025-04-07 19:00:00+00:00,,,2025-04-07 19:00:00+00:00,,2024_2025
EONET_13177,"US 160 Wildfire, Las Animas, Colorado",,True,1,IRWIN,0,-103.116078,37.279192,2025-04-07 15:49:00+00:00,2270.0,acres,2025-04-07 15:49:00+00:00,,2024_2025
EONET_13427,"Brushy Mountain Unit 1 RX Wildfire, Greenbrier, West Virginia",,True,1,IRWIN,0,-80.223591,37.8524,2025-04-07 15:44:00+00:00,640.0,acres,2025-04-07 15:44:00+00:00,,2024_2025
EONET_13180,"JPEC SFWA RX Wildfire, Cass, Illinois",,True,1,IRWIN,0,-90.0714,40.00148,2025-04-07 09:49:00+00:00,1400.0,acres,2025-04-07 09:49:00+00:00,,2024_2025
EONET_13168,Wildfire in Australia 1023662,,True,1,GDACS,0,150.57303310673927,-27.937221640087028,2025-04-06 19:00:00+00:00,,,2025-04-06 19:00:00+00:00,,2024_2025
EONET_13206,Wildfire in Australia 1023667,,True,1,GDACS,0,128.12559035975508,-19.82053675307677,2025-04-06 19:00:00+00:00,,,2025-04-06 19:00:00+00:00,,2024_2025
EONET_13226,Wildfire in Mexico 1023686,,True,1,GDACS,0,-107.11614724507183,25.170351301225466,2025-04-06 19:00:00+00:00,,,2025-04-06 19:00:00+00:00,,2024_2025
EONET_13411,"RX Piedmont 4C/12A/13E/13W Wildfire, Jasper, Georgia",,True,1,IRWIN,0,-83.7743,33.1403,2025-04-05 10:32:00+00:00,1265.0,acres,2025-04-05 10:32:00+00:00,,2024_2025
EONET_13167,Wildfire in Kazakhstan 1023661,,True,1,GDACS,0,63.21636929186875,52.368734257434795,2025-04-04 19:00:00+00:00,,,2025-04-04 19:00:00+00:00,,2024_2025
EONET_13183,"25 BP6 BP7 BIL RX Wildfire, Chase, Kansas",,True,1,IRWIN,0,-96.5575,38.4325,2025-04-04 15:54:00+00:00,1070.0,acres,2025-04-04 15:54:00+00:00,,2024_2025
EONET_13182,"KSQUR 12B/RenoCounty RX Wildfire, Stafford, Kansas",,True,1,IRWIN,0,-98.475833,38.135833,2025-04-04 15:15:00+00:00,1700.0,acres,2025-04-04 15:15:00+00:00,,2024_2025
EONET_13169,Wildfire in Russian Federation 1023663,,True,1,GDACS,0,111.74255591311103,52.463669983173354,2025-04-03 19:00:00+00:00,,,2025-04-03 19:00:00+00:00,,2024_2025
EONET_13170,Wildfire in Russian Federation 1023664,,True,1,GDACS,0,111.9953545111522,52.58287942238706,2025-04-03 19:00:00+00:00,,,2025-04-03 19:00:00+00:00,,2024_2025
EONET_13219,Wildfire in Mexico 1023673,,True,1,GDACS,0,-98.37408521130905,23.297738540677937,2025-04-03 19:00:00+00:00,,,2025-04-03 19:00:00+00:00,,2024_2025
EONET_13186,"Rx Lamar 1944 Wildfire, Lamar, Texas",,True,1,IRWIN,0,-95.68449,33.811122,2025-04-03 15:38:00+00:00,600.0,acres,2025-04-03 15:38:00+00:00,,2024_2025
EONET_13185,"Bienville CPT 29 RX Wildfire, Scott, Mississippi",,True,1,IRWIN,0,-89.6629,32.5425,2025-04-03 11:17:00+00:00,1073.0,acres,2025-04-03 11:17:00+00:00,,2024_2025
EONET_13187,"APQ Rec Area 4 Rx 0402 Wildfire, Polk, Florida",,True,1,IRWIN,0,-81.316853,27.66313,2025-04-02 08:10:00+00:00,879.0,acres,2025-04-02 08:10:00+00:00,,2024_2025
EONET_13192,"South Tripp Wildfire, Tripp, South Dakota",,True,1,IRWIN,0,-99.778967,43.069733,2025-04-01 10:57:00+00:00,2000.0,acres,2025-04-01 10:57:00+00:00,,2024_2025
EONET_13193,"4108 Wildfire, McKenzie, North Dakota",,True,1,IRWIN,0,-103.361,48.0087,2025-04-01 10:55:00+00:00,900.0,acres,2025-04-01 10:55:00+00:00,,2024_2025
EONET_13188,"RX BO/MAG Prairie South 1 &amp; 5 Wildfire, Yell, Arkansas",,True,1,IRWIN,0,-93.375983,35.150441,2025-04-01 09:51:00+00:00,1075.0,acres,2025-04-01 09:51:00+00:00,,2024_2025
EONET_13189,"RX LSF11 Mazarn Mountain Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.558611,34.493056,2025-04-01 09:15:00+00:00,2486.0,acres,2025-04-01 09:15:00+00:00,,2024_2025
EONET_13191,"RX LFS 2 Fulton Branch Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.586667,34.6025,2025-04-01 09:15:00+00:00,2291.0,acres,2025-04-01 09:15:00+00:00,,2024_2025
EONET_13172,"East Marsh Wildfire, Volusia, Florida",,True,1,IRWIN,0,-81.371102,29.106946,2025-03-31 22:40:00+00:00,3377.0,acres,2025-03-31 22:40:00+00:00,,2024_2025
EONET_13194,"32nd St Wildfire, McKenzie, North Dakota",,True,1,IRWIN,0,-103.2919,47.8777,2025-03-31 21:40:00+00:00,2250.0,acres,2025-03-31 21:40:00+00:00,,2024_2025
EONET_13195,"Rx Shelby 1813 Wildfire, Shelby, Texas",,True,1,IRWIN,0,-94.00119,31.70188,2025-03-31 15:33:00+00:00,500.0,acres,2025-03-31 15:33:00+00:00,,2024_2025
EONET_13196,"Workman Fork of Harts Creek Wildfire, Lincoln, West Virginia",,True,1,IRWIN,0,-82.09927,38.000989,2025-03-31 14:33:00+00:00,606.42,acres,2025-03-31 14:33:00+00:00,,2024_2025
EONET_13199,"32nd Wildfire, McKenzie, North Dakota",2025-03-27 00:00:00+00:00,False,1,IRWIN,0,-103.290047,47.877666,2025-03-31 11:52:00+00:00,2250.0,acres,2025-03-31 11:52:00+00:00,-4.4944444444444445,2024_2025
EONET_13201,"RX BLUE RIVER RTRL GADDIS Wildfire, Pontotoc, Oklahoma",,True,1,IRWIN,0,-96.485278,34.774167,2025-03-31 11:51:00+00:00,621.0,acres,2025-03-31 11:51:00+00:00,,2024_2025
